"ID","age","workclass","fnlwgt","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
"002435777",67,"Private",89346,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"002435877",26,"Private",94392,"Separated","Other-service","Unmarried","White","Female",0,0,20,"United-States"
"002435977",21,"Private",334113,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States"
"002436077",17,"Private",32763,"Never-married","Other-service","Own-child","White","Male",0,0,15,"United-States"
"002436177",31,"Private",136651,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Mexico"
"002436277",51,"Self-emp-not-inc",240236,"Separated","Sales","Not-in-family","Black","Male",0,0,30,"United-States"
"002436377",29,"Private",53271,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002436477",28,"Private",31493,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States"
"002436577",32,"Private",195891,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States"
"002436677",31,"Local-gov",209103,"Married-civ-spouse","Protective-serv","Husband","White","Male",3464,0,45,"United-States"
"002436777",26,"Private",211424,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
"002436877",28,"Local-gov",84657,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"002436977",40,"Private",151408,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"002437077",51,"Private",106819,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,19,"United-States"
"002437177",62,"Private",132917,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,20,"United-States"
"002437277",54,"Private",146834,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,60,"United-States"
"002437377",55,"Private",164332,"Separated","Other-service","Not-in-family","White","Female",0,0,16,"United-States"
"002437477",24,"Private",30656,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,20,"United-States"
"002437577",27,"Private",113501,"Never-married","Adm-clerical","Own-child","White","Male",0,0,45,"United-States"
"002437677",18,"Private",165316,"Never-married","Transport-moving","Own-child","White","Male",0,0,30,"United-States"
"002437777",22,"Private",233955,"Never-married","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Female",14344,0,40,"United-States"
"002437877",21,"Private",126613,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States"
"002437977",44,"Self-emp-not-inc",361280,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,80,"Philippines"
"002438077",50,,123044,"Married-civ-spouse",,"Husband","White","Male",0,0,60,"United-States"
"002438177",38,"Private",165472,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"002438277",39,"Private",99452,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States"
"002438377",27,"Private",84977,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002438477",35,"Private",240458,"Divorced","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States"
"002438577",51,"Private",230858,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1977,60,"United-States"
"002438677",60,"Private",123218,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
"002438777",62,,191118,"Married-civ-spouse",,"Husband","White","Male",7298,0,40,"United-States"
"002438877",38,"Private",115289,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002438977",37,"Private",373895,"Separated","Handlers-cleaners","Not-in-family","Black","Male",0,0,35,"United-States"
"002439077",43,"Private",152617,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002439177",49,"State-gov",72619,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States"
"002439277",17,"Private",41865,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States"
"002439377",32,"Private",190228,"Never-married","Other-service","Not-in-family","White","Male",0,0,60,"United-States"
"002439477",23,"Private",193090,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States"
"002439577",28,"Private",138692,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"United-States"
"002439677",83,"Self-emp-inc",153183,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2392,55,"United-States"
"002439777",25,"Private",181896,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002439877",42,"Private",268183,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1485,60,"United-States"
"002439977",46,"Local-gov",213668,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States"
"002440077",29,"Private",99369,"Never-married","Prof-specialty","Not-in-family","Other","Female",0,0,50,"United-States"
"002440177",44,"Private",104196,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"002440277",60,"Self-emp-not-inc",176839,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States"
"002440377",30,"Local-gov",99502,"Divorced","Protective-serv","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States"
"002440477",24,"Private",183410,"Never-married","Sales","Own-child","White","Female",0,0,17,"United-States"
"002440577",17,"Private",25690,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States"
"002440677",76,,201986,"Widowed",,"Other-relative","White","Female",0,0,16,"United-States"
"002440777",31,"Private",188961,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States"
"002440877",52,"Private",114971,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002440977",39,"Private",121468,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Female",0,0,35,"United-States"
"002441077",73,"Self-emp-inc",191540,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States"
"002441177",38,"Private",146398,"Never-married","Other-service","Unmarried","Black","Female",0,0,24,"United-States"
"002441277",48,"Private",193553,"Divorced","Other-service","Not-in-family","Black","Female",0,0,20,"United-States"
"002441377",60,"Private",121127,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"United-States"
"002441477",26,"Private",389856,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States"
"002441577",20,"Private",290504,"Never-married","Other-service","Other-relative","White","Male",0,0,40,"United-States"
"002441677",54,"State-gov",137065,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"002441777",50,"Local-gov",212685,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States"
"002441877",20,"Private",71475,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002441977",23,"Private",111450,"Never-married","Adm-clerical","Other-relative","Black","Male",0,0,22,"United-States"
"002442077",35,"Private",225860,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002442177",43,"Private",129853,"Never-married","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"United-States"
"002442277",50,"Private",99925,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,32,"United-States"
"002442377",58,"Private",227800,"Separated","Farming-fishing","Not-in-family","Black","Male",0,0,50,"United-States"
"002442477",55,"State-gov",111130,"Divorced","Adm-clerical","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States"
"002442577",29,"Private",100764,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"002442677",47,"Private",275095,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States"
"002442777",39,"Private",147500,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States"
"002442877",63,"Local-gov",150079,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States"
"002442977",27,"Private",140863,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States"
"002443077",62,,199198,"Divorced",,"Not-in-family","Black","Female",0,0,40,"United-States"
"002443177",38,"Private",193372,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States"
"002443277",25,"Private",196771,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,65,"United-States"
"002443377",31,"Private",231826,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,52,"Mexico"
"002443477",40,"Federal-gov",196456,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002443577",42,"Private",34037,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States"
"002443677",52,"Private",174964,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002443777",46,"Private",91608,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"002443877",31,"Private",403468,"Separated","Other-service","Unmarried","White","Female",0,0,50,"Mexico"
"002443977",33,"Private",112900,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States"
"002444077",58,"Private",242670,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States"
"002444177",52,"Local-gov",187830,"Divorced","Tech-support","Unmarried","White","Male",4934,0,36,"United-States"
"002444277",25,"Self-emp-not-inc",368115,"Never-married","Exec-managerial","Not-in-family","White","Male",13550,0,35,"United-States"
"002444377",54,"Private",343242,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002444477",46,"Private",113390,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1740,60,"United-States"
"002444577",28,"Private",200733,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002444677",24,"Self-emp-not-inc",236769,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002444777",39,"Private",22494,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"002444877",60,"Federal-gov",129379,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"002444977",22,"Private",239098,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States"
"002445077",27,"Private",167501,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States"
"002445177",35,"Private",77146,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States"
"002445277",47,"Private",82797,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States"
"002445377",33,"Self-emp-not-inc",134886,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States"
"002445477",40,"Self-emp-inc",218558,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"002445577",38,"Private",207568,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,"United-States"
"002445677",26,"Private",196899,"Separated","Craft-repair","Not-in-family","Other","Female",0,0,40,"United-States"
"002445777",54,"Self-emp-not-inc",200960,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States"
"002445877",39,"Private",188069,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,
"002445977",60,"Private",232337,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States"
"002446077",32,"Private",98656,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"002446177",19,"State-gov",194260,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States"
"002446277",49,,481987,"Married-civ-spouse",,"Husband","White","Male",0,0,60,"United-States"
"002446377",31,"Private",234976,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States"
"002446477",29,"Private",349116,"Separated","Sales","Unmarried","White","Female",0,0,25,"United-States"
"002446577",39,"Private",175390,"Never-married","Sales","Unmarried","Black","Female",0,0,40,"United-States"
"002446677",42,"Private",187720,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,
"002446777",26,"Private",214637,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States"
"002446877",27,"Private",185127,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States"
"002446977",52,"Private",98752,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States"
"002447077",50,"Local-gov",218382,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States"
"002447177",51,"Private",153486,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States"
"002447277",51,"Federal-gov",174102,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"002447377",40,"Private",137142,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002447477",61,"Private",241013,"Widowed","Farming-fishing","Not-in-family","Black","Male",0,0,40,"United-States"
"002447577",35,"Private",267798,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States"
"002447677",41,,152880,"Divorced",,"Not-in-family","Black","Female",0,0,28,"United-States"
"002447777",31,"Private",263561,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002447877",43,"Private",113324,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1902,40,"United-States"
"002447977",20,"Private",39764,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
"002448077",35,"Private",172186,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"002448177",30,"Private",460408,"Married-civ-spouse","Sales","Husband","White","Male",0,1672,45,"United-States"
"002448277",42,"Self-emp-not-inc",185129,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"United-States"
"002448377",51,"Private",61270,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
